alternatives	bachelor	course	discipline	elective	group_id	outcome	payed	person_id	session_id
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	cfea61cd6c97ad511fb76b89ee81c38e	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	32930724efe06bb8583ab5f3feebef50	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	32930724efe06bb8583ab5f3feebef50	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	64d24aa6ce7502156fede62896a9cba5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	a862dfa74c5f50c4fe71ee2759b1b280	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	a862dfa74c5f50c4fe71ee2759b1b280	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	49900f45645d35d1c33cfaa61a9dca9a	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	f2ce66467faa529533740394de718d9f	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	f2ce66467faa529533740394de718d9f	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	7945aa6685098498aefc4f26b0576ffc	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	7945aa6685098498aefc4f26b0576ffc	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	64d24aa6ce7502156fede62896a9cba5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	a3be2943c8efa3f2dcdc72ee7b3b21a8	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	dfb9235894fc91a841613207d6f3b749	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	740fa3bde5061a0690457ec07d2965a8	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	740fa3bde5061a0690457ec07d2965a8	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	64d24aa6ce7502156fede62896a9cba5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	c599c34163baa638dc65251836d1aab0	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	c599c34163baa638dc65251836d1aab0	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	d3807c040968968e3ab82e9ec298b537	19-20-winter
64d24aa6ce7502156fede62896a9cba5;2ff036251b09dfb64b7422a29f5137a5	True	4	2ff036251b09dfb64b7422a29f5137a5	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	02f15d866a094dbefde1324fa1539ad2	19-20-winter
31fe2a6f435ca0ac6abbe223c700bcf7;39a7e7dae5042ac1242832ea2b22d665	True	4	39a7e7dae5042ac1242832ea2b22d665	True	f1d003849393da447fe5bb9b1b80bf37	зач	True	02f15d866a094dbefde1324fa1539ad2	19-20-winter
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	2/2/3	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	1f418ce56159e7f0bac0f5a7dc650eb4	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	3	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	4	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	4	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	5	True	7947be72e7c48eaeedd5a4ad573f798f	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	3	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	4	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	4	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	68a04f66689b7c528dfe4b5893b6ea69	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	неяв/н/	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	незач/зач	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	незач/н/зач	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/2/2	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	2/н/3	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	5527999bc4bf5f9ed88b06ab3f47bce8	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	незач/н/зач	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/2/3	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	2/н/3	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	4	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	774ae0c59dabf630103e22d72d7337c6	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	4	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	5	True	f66c49094a03b87326e3a33740de6ab8	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	4	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	3	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	3	True	535bed594a4eb9a9122817ecd02ab288	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	5	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	5	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	5	True	ec7070cd8ef25f5bf2a235b1ca750768	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/3	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	4	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	b646ec7eb5195f05723a7d8371401660	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	неяв/зач	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	незач/нз/зач	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	неяв/2/3	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	неяв/3	True	91118d02943f9613b671ebedcfc82c99	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	fe5d284afb7b749dd26ef50b13488999	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	fe5d284afb7b749dd26ef50b13488999	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/2/3	True	fe5d284afb7b749dd26ef50b13488999	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	fe5d284afb7b749dd26ef50b13488999	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	3	True	fe5d284afb7b749dd26ef50b13488999	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	fe5d284afb7b749dd26ef50b13488999	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	незач/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	незач/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	неяв	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	неяв	True	334a0e259cea4b5f2da3d7aae4dbe8e2	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	неяв/зач	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	неяв/	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/н/	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	неяв/2/	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	2d7f4161e618adbeb59d6977152a852b	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	def8a8a8a24b9b0d114092a586bc39ee	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	def8a8a8a24b9b0d114092a586bc39ee	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/3	True	def8a8a8a24b9b0d114092a586bc39ee	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	def8a8a8a24b9b0d114092a586bc39ee	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	незач/нз/зач	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	незач/нз/зач	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	43376b8204d7fa15b4bdbb084159974d	False	54d795480fb6f8e495ed224842d6fb6e	2/2/2	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	bfe3a1ca5ded9262fe7760e17f2d658f	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b00d586263f808dcff325bcb7e5ecd72	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b00d586263f808dcff325bcb7e5ecd72	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b00d586263f808dcff325bcb7e5ecd72	20-21-summer
	True	1	7f0aa2a10d370f51847bcbc04cd9b617	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	b00d586263f808dcff325bcb7e5ecd72	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	4	True	b00d586263f808dcff325bcb7e5ecd72	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	4	True	b00d586263f808dcff325bcb7e5ecd72	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	96f962bad521665c132b632a2f4f617e	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	96f962bad521665c132b632a2f4f617e	20-21-summer
	True	1	de76e030cd30c043dd63f5489745c4d1	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	96f962bad521665c132b632a2f4f617e	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/3	True	96f962bad521665c132b632a2f4f617e	20-21-summer
	True	1	28d6fc2590cff81193235564abe93cab	False	54d795480fb6f8e495ed224842d6fb6e	3	True	96f962bad521665c132b632a2f4f617e	20-21-summer
	True	1	2acb54eec06dbac5e04502806d63f760	False	54d795480fb6f8e495ed224842d6fb6e	4	True	96f962bad521665c132b632a2f4f617e	20-21-summer
	True	1	f0fd4c5d8df2e8b582c82dcaed44f62f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	8e1fcb495ce9e55e9ec133173aa01429	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	8e1fcb495ce9e55e9ec133173aa01429	20-21-summer
	True	1	d5d0e230da5953019b927f670fc20a49	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	8e1fcb495ce9e55e9ec133173aa01429	20-21-summer
	True	1	fa812486b3b787e845b8868a20a0d5a7	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	8e1fcb495ce9e55e9ec133173aa01429	20-21-summer
	True	1	8344e7585d853731a53b051b7aa3f3dd	False	54d795480fb6f8e495ed224842d6fb6e	2/3	True	8e1fcb495ce9e55e9ec133173aa01429	20-21-summer
	True	1	d3b8802fc7fdb1380ec135555a046f6b	False	54d795480fb6f8e495ed224842d6fb6e	4	True	8e1fcb495ce9e55e9ec133173aa01429	20-21-summer
	True	1	9f7001426c875607cf1fd9499ec0336f	False	54d795480fb6f8e495ed224842d6fb6e	зач	True	03b8e6021f57e6bcc95accf1fe0c143e	20-21-summer
